"Region","Sex","Age","Age.Group.Code","Year","Deaths","n_months","Population","Rate","socio_score","rate_health_care_coverage_ccf","rate_alochol_consum_ccf","Total_Population"
"Midwest","Female",25,"25-29",2008,201,12,2189268,9.18115096004692e-05,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",25,"25-29",2009,230,12,2198322,0.000104625255080921,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",25,"25-29",2010,262,12,2192180,0.000119515733197091,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",25,"25-29",2011,262,12,2183966,0.000119965237554064,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",25,"25-29",2012,303,12,2166093,0.000139883190610929,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",25,"25-29",2013,309,12,2160297,0.000143035888120939,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",25,"25-29",2014,378,12,2172148,0.000174021291366887,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",25,"25-29",2015,416,12,2190290,0.000189929187459195,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",25,"25-29",2016,538,12,2224348,0.000241868628470006,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",25,"25-29",2017,611,12,2269025,0.000269278654928879,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",25,"25-29",2018,623,12,2290479,0.000271995508363098,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",25,"25-29",2019,565,12,2294871,0.00024620120259483,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Female",30,"30-34",2005,235,12,2103604,0.00011171304104765,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Female",30,"30-34",2006,212,12,2038897,0.000103977787990271,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Female",30,"30-34",2007,203,12,2015028,0.000100743016970484,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Female",30,"30-34",2008,238,12,2018043,0.000117936040015005,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",30,"30-34",2009,264,12,2047045,0.000128966388135092,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",30,"30-34",2010,327,12,2086614,0.000156713220557324,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",30,"30-34",2011,409,12,2131359,0.000191896344069676,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",30,"30-34",2012,382,12,2163653,0.000176553264317337,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",30,"30-34",2013,414,12,2193522,0.000188737564519526,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",30,"30-34",2014,429,12,2200776,0.000194931242434487,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",30,"30-34",2015,505,12,2192893,0.000230289393964959,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",30,"30-34",2016,619,12,2186989,0.000283037546142207,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",30,"30-34",2017,786,12,2173690,0.000361597099862446,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",30,"30-34",2018,642,12,2167073,0.000296252133638322,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",30,"30-34",2019,671,12,2177862,0.000308100329589294,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Female",35,"35-39",2005,295,12,2223338,0.000132683379675065,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Female",35,"35-39",2006,351,12,2227299,0.00015758997781618,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Female",35,"35-39",2007,301,12,2213670,0.000135973293218953,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Female",35,"35-39",2008,322,12,2182658,0.000147526547906268,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",35,"35-39",2009,322,12,2135202,0.000150805403891529,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",35,"35-39",2010,360,12,2080273,0.000173054209711898,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",35,"35-39",2011,376,12,2017446,0.000186374257353109,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",35,"35-39",2012,374,12,1995910,0.000187383198641221,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",35,"35-39",2013,395,12,2006463,0.000196863834518753,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",35,"35-39",2014,466,12,2032955,0.000229222978373845,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",35,"35-39",2015,510,12,2072500,0.000246079613992762,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",35,"35-39",2016,634,12,2116777,0.000299511946700101,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",35,"35-39",2017,734,12,2151419,0.000341170176520706,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",35,"35-39",2018,752,12,2179157,0.000345087572855008,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",35,"35-39",2019,722,12,2187601,0.000330041904350931,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Female",40,"40-44",2005,431,12,2522073,0.000170891167702124,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Female",40,"40-44",2006,468,12,2443519,0.000191527055856738,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Female",40,"40-44",2007,482,12,2367087,0.000203625806740521,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Female",40,"40-44",2008,478,12,2288418,0.000208877923526209,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",40,"40-44",2009,423,12,2225102,0.00019010364468685,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",40,"40-44",2010,426,12,2197075,0.000193894154728446,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",40,"40-44",2011,468,12,2199331,0.000212791980834172,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",40,"40-44",2012,441,12,2181844,0.000202122608215803,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",40,"40-44",2013,475,12,2152565,0.000220666971729077,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",40,"40-44",2014,536,12,2108206,0.000254244604180047,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",40,"40-44",2015,566,12,2052423,0.000275771612382048,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",40,"40-44",2016,548,12,1988371,0.000275602490682071,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",40,"40-44",2017,635,12,1969064,0.000322488248223521,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",40,"40-44",2018,626,12,1978410,0.000316415707563144,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",40,"40-44",2019,629,12,2005409,0.000313651728899192,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Female",45,"45-49",2005,486,12,2569230,0.000189161733281956,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Female",45,"45-49",2006,515,12,2591216,0.000198748386857753,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Female",45,"45-49",2007,590,12,2581924,0.000228511760996838,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Female",45,"45-49",2008,592,12,2559631,0.000231283337324794,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",45,"45-49",2009,524,12,2537348,0.000206514833597914,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",45,"45-49",2010,614,12,2484884,0.000247094029338995,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",45,"45-49",2011,560,12,2403255,0.000233017303615305,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",45,"45-49",2012,585,12,2324796,0.000251634982166177,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",45,"45-49",2013,577,12,2247854,0.000256689268964977,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",45,"45-49",2014,576,12,2183692,0.000263773462557906,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",45,"45-49",2015,611,12,2154902,0.000283539576277715,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",45,"45-49",2016,673,12,2155522,0.000312221355198416,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",45,"45-49",2017,745,12,2138867,0.000348315252888562,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",45,"45-49",2018,617,12,2108838,0.000292578187608531,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",45,"45-49",2019,608,12,2064891,0.000294446534950271,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Female",50,"50-54",2005,315,12,2317829,0.000135903036850432,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Female",50,"50-54",2006,376,12,2368058,0.0001587798947492,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Female",50,"50-54",2007,498,12,2425099,0.000205352441281779,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Female",50,"50-54",2008,459,12,2477183,0.000185291114947907,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Female",50,"50-54",2009,513,12,2510501,0.000204341683193912,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Female",50,"50-54",2010,542,12,2537854,0.000213566265041251,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Female",50,"50-54",2011,589,12,2553103,0.000230699662332464,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Female",50,"50-54",2012,612,12,2536370,0.000241289717194258,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Female",50,"50-54",2013,630,12,2510373,0.000250958722070386,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Female",50,"50-54",2014,678,12,2479808,0.00027340826386559,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Female",50,"50-54",2015,691,12,2422353,0.000285259827944152,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Female",50,"50-54",2016,715,12,2339351,0.000305640325030318,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Female",50,"50-54",2017,766,12,2262734,0.000338528523458789,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Female",50,"50-54",2018,651,12,2185791,0.000297832683911682,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Female",50,"50-54",2019,636,12,2124127,0.000299417125247219,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",15,"15-19",2005,105,12,2493753,4.21052125050075e-05,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",15,"15-19",2006,141,12,2506899,5.62447868861091e-05,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",15,"15-19",2007,164,12,2516259,6.51761205821817e-05,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",15,"15-19",2008,143,12,2513306,5.68971704997322e-05,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",15,"15-19",2009,123,12,2493250,4.93331996390254e-05,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",15,"15-19",2010,146,12,2460517,5.93371230517814e-05,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",15,"15-19",2011,138,12,2428279,5.68303724572012e-05,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",15,"15-19",2012,130,12,2384132,5.45271822197764e-05,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",15,"15-19",2013,117,12,2352965,4.97244965394725e-05,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",15,"15-19",2014,122,12,2329474,5.23723381329862e-05,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",15,"15-19",2015,135,12,2320809,5.81693711115391e-05,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",15,"15-19",2016,137,12,2313478,5.9218198746649e-05,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",15,"15-19",2017,147,12,2301026,6.38845454158275e-05,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",15,"15-19",2018,116,12,2288669,5.06844808052191e-05,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",15,"15-19",2019,118,12,2281963,5.17098655850248e-05,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",20,"20-24",2005,391,12,2375404,0.000164603579012244,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",20,"20-24",2006,411,12,2371628,0.000173298679219507,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",20,"20-24",2007,436,12,2339867,0.000186335377181695,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",20,"20-24",2008,405,12,2326691,0.000174066947437369,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",20,"20-24",2009,443,12,2321808,0.000190799583772646,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",20,"20-24",2010,494,12,2332068,0.000211829157640343,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",20,"20-24",2011,484,12,2372292,0.000204022101832321,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",20,"20-24",2012,510,12,2429009,0.000209962169757296,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",20,"20-24",2013,546,12,2469867,0.000221064535053912,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",20,"20-24",2014,576,12,2484908,0.000231799326172237,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",20,"20-24",2015,600,12,2470919,0.00024282463326398,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",20,"20-24",2016,850,12,2439377,0.000348449624637766,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",20,"20-24",2017,840,12,2397325,0.000350390539455435,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",20,"20-24",2018,653,12,2362999,0.000276343747923719,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",20,"20-24",2019,630,12,2336562,0.000269626913388132,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",25,"25-29",2005,401,12,2090857,0.000191787386703156,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",25,"25-29",2006,534,12,2143493,0.000249126075989051,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",25,"25-29",2007,496,12,2190858,0.000226395320919932,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",25,"25-29",2008,580,12,2220298,0.000261226195762911,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",25,"25-29",2009,568,12,2226091,0.000255155786533435,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",25,"25-29",2010,620,12,2223286,0.000278866506603289,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",25,"25-29",2011,685,12,2217440,0.000308914784616495,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",25,"25-29",2012,691,12,2208994,0.000312812076447469,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",25,"25-29",2013,736,12,2217616,0.00033188793731647,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",25,"25-29",2014,811,12,2243360,0.000361511304471864,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",25,"25-29",2015,925,12,2271099,0.00040729180013729,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",25,"25-29",2016,1327,12,2309887,0.000574486977068575,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",25,"25-29",2017,1478,12,2359734,0.00062634178259075,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",25,"25-29",2018,1340,12,2390071,0.000560652800690858,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",25,"25-29",2019,1291,12,2400354,0.000537837335659657,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",30,"30-34",2005,392,12,2121433,0.000184780759043533,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",30,"30-34",2006,522,12,2058291,0.000253608454781175,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",30,"30-34",2007,476,12,2034728,0.000233937902265069,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",30,"30-34",2008,547,12,2039572,0.000268193522954816,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",30,"30-34",2009,527,12,2071019,0.0002544641067996,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",30,"30-34",2010,595,12,2108941,0.000282132122235757,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",30,"30-34",2011,677,12,2151298,0.000314693733736563,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",30,"30-34",2012,770,12,2183504,0.000352644190255662,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",30,"30-34",2013,801,12,2212142,0.000362092487733608,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",30,"30-34",2014,912,12,2220562,0.000410706839079476,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",30,"30-34",2015,1125,12,2217340,0.000507364680202405,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",30,"30-34",2016,1430,12,2219117,0.000644400452972962,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",30,"30-34",2017,1603,12,2213959,0.000724042315146757,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",30,"30-34",2018,1475,12,2216841,0.000665361205427002,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",30,"30-34",2019,1444,12,2237458,0.000645375242797854,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",35,"35-39",2005,458,12,2234944,0.000204926834855817,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",35,"35-39",2006,603,12,2238564,0.000269369113413778,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",35,"35-39",2007,559,12,2224153,0.000251331630512829,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",35,"35-39",2008,588,12,2190695,0.000268407970986376,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",35,"35-39",2009,578,12,2136745,0.000270504903486378,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",35,"35-39",2010,570,12,2079605,0.000274090512380957,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",35,"35-39",2011,608,12,2018479,0.000301216906393378,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",35,"35-39",2012,660,12,2002095,0.000329654686715665,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",35,"35-39",2013,701,12,2018547,0.00034727950352407,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",35,"35-39",2014,835,12,2049118,0.000407492394288665,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",35,"35-39",2015,957,12,2091407,0.000457586686857221,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",35,"35-39",2016,1401,12,2136022,0.000655892120961301,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",35,"35-39",2017,1536,12,2170891,0.00070754358463875,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",35,"35-39",2018,1419,12,2196341,0.000646074539427165,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",35,"35-39",2019,1555,12,2204084,0.000705508501490869,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",40,"40-44",2005,676,12,2492262,0.000271239540626146,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",40,"40-44",2006,770,12,2421488,0.000317986296029549,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",40,"40-44",2007,660,12,2346921,0.000281219521236548,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",40,"40-44",2008,657,12,2273917,0.000288928751577124,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",40,"40-44",2009,612,12,2215213,0.000276271401440855,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",40,"40-44",2010,621,12,2191454,0.000283373504531694,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",40,"40-44",2011,637,12,2193576,0.000290393403283041,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",40,"40-44",2012,683,12,2176725,0.000313774133158759,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",40,"40-44",2013,707,12,2144783,0.000329637077503878,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",40,"40-44",2014,756,12,2098129,0.000360321028878587,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",40,"40-44",2015,807,12,2044660,0.000394686647168722,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",40,"40-44",2016,1031,12,1983636,0.000519752615903321,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",40,"40-44",2017,1262,12,1967479,0.000641429972060693,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",40,"40-44",2018,1168,12,1982679,0.000589101917153508,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",40,"40-44",2019,1290,12,2013194,0.000640772821695276,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",45,"45-49",2005,740,12,2523598,0.000293232123341356,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",45,"45-49",2006,872,12,2541737,0.00034307247366663,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",45,"45-49",2007,775,12,2532352,0.00030603960270926,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",45,"45-49",2008,729,12,2510602,0.000290368604820677,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",45,"45-49",2009,816,12,2490390,0.000327659523207209,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",45,"45-49",2010,774,12,2439793,0.000317240028149929,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",45,"45-49",2011,819,12,2364138,0.000346426477642168,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",45,"45-49",2012,735,12,2291980,0.000320683426556951,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",45,"45-49",2013,831,12,2222683,0.000373872477541782,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",45,"45-49",2014,787,12,2164040,0.000363671651170958,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",45,"45-49",2015,896,12,2141280,0.000418441306134648,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",45,"45-49",2016,1101,12,2142701,0.00051383744162158,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",45,"45-49",2017,1259,12,2126351,0.000592094155668561,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",45,"45-49",2018,1131,12,2092728,0.000540442905145819,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",45,"45-49",2019,1178,12,2046783,0.000575537318807123,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Midwest","Male",50,"50-54",2005,503,12,2264091,0.000222164215130929,111.947659627236,0.0873603396464183,0.0564407079008015,65806421
"Midwest","Male",50,"50-54",2006,628,12,2312725,0.000271541147347826,111.947659627236,-0.130272990102444,-0.216239294024554,66082058
"Midwest","Male",50,"50-54",2007,615,12,2364373,0.000260111243022992,111.947659627236,0.415423908655235,0.710661473697707,66359247
"Midwest","Male",50,"50-54",2008,688,12,2413915,0.000285014178212572,111.947659627236,-0.30187311025587,-0.658884370426434,66595597
"Midwest","Male",50,"50-54",2009,654,12,2447567,0.000267204125566328,111.947659627236,0.0422415913203614,-0.509691780053652,66836911
"Midwest","Male",50,"50-54",2010,717,12,2472558,0.000289983086342161,111.905955553725,-0.205438974833411,0.367337805312829,66974416
"Midwest","Male",50,"50-54",2011,759,12,2484272,0.000305522100639543,111.905955553725,-2.31958889085819,2.29445295600468,67157800
"Midwest","Male",50,"50-54",2012,776,12,2467323,0.000314510909191865,111.905955553725,2.42700310203343,-3.73881543906438,67336743
"Midwest","Male",50,"50-54",2013,852,12,2442569,0.000348813073448488,111.905955553725,-1.4293339758859,2.55451914183357,67560379
"Midwest","Male",50,"50-54",2014,878,12,2415497,0.000363486272183323,111.905955553725,4.44359255765888,-2.6129747268795,67745167
"Midwest","Male",50,"50-54",2015,863,12,2361955,0.000365375292924717,112.426161774532,-2.14889932832871,3.09161902370318,67860583
"Midwest","Male",50,"50-54",2016,1062,12,2287046,0.000464354455485373,112.426161774532,2.39114545508493,-1.38701992834499,67987540
"Midwest","Male",50,"50-54",2017,1250,12,2216518,0.000563947597086963,112.426161774532,-2.62665092090754,1.09436566451414,68126781
"Midwest","Male",50,"50-54",2018,1029,12,2147582,0.000479143520480242,112.426161774532,2.0200441433779,-2.43896792378849,68236628
"Midwest","Male",50,"50-54",2019,1142,12,2091133,0.000546115431204041,112.426161774532,-2.63814895093533,2.19676238780636,68329004
"Northeast","Female",15,"15-19",2005,42,12,1895949,2.2152494608241e-05,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",15,"15-19",2006,35,12,1918439,1.8243999418277e-05,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",15,"15-19",2007,34,12,1930373,1.76131763135933e-05,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",15,"15-19",2008,37,12,1930948,1.91615724504233e-05,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",15,"15-19",2009,37,12,1919120,1.92796698486806e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",15,"15-19",2010,32,12,1897636,1.68630864928785e-05,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",15,"15-19",2011,24,12,1878556,1.27757703257183e-05,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",15,"15-19",2012,28,12,1852628,1.51136655604903e-05,125.872096176182,2.47129862918953,-4.31312093356184,55775216
