Census Division Code,Sex Code,Age Group Code,Month Code,Deaths
CENS-D6,M,30-34,2003/01,13
CENS-D6,M,30-34,2003/02,10
CENS-D6,M,30-34,2003/03,10
CENS-D6,M,30-34,2003/04,11
CENS-D6,M,30-34,2003/05,Suppressed
CENS-D6,M,30-34,2003/06,Suppressed
CENS-D6,M,30-34,2003/07,Suppressed
CENS-D6,M,30-34,2003/08,Suppressed
CENS-D6,M,30-34,2003/09,13
CENS-D6,M,30-34,2003/10,14
CENS-D6,M,30-34,2003/11,Suppressed
CENS-D6,M,30-34,2003/12,Suppressed
CENS-D6,M,30-34,2004/01,Suppressed
CENS-D6,M,30-34,2004/02,Suppressed
CENS-D6,M,30-34,2004/03,Suppressed
CENS-D6,M,30-34,2004/04,Suppressed
CENS-D6,M,30-34,2004/05,15
CENS-D6,M,30-34,2004/06,Suppressed
CENS-D6,M,30-34,2004/07,Suppressed
CENS-D6,M,30-34,2004/08,10
CENS-D6,M,30-34,2004/09,15
CENS-D6,M,30-34,2004/10,13
CENS-D6,M,30-34,2004/11,Suppressed
CENS-D6,M,30-34,2004/12,14
CENS-D6,M,30-34,2005/01,23
CENS-D6,M,30-34,2005/02,12
CENS-D6,M,30-34,2005/03,11
CENS-D6,M,30-34,2005/04,13
CENS-D6,M,30-34,2005/05,16
CENS-D6,M,30-34,2005/06,13
CENS-D6,M,30-34,2005/07,12
CENS-D6,M,30-34,2005/08,12
CENS-D6,M,30-34,2005/09,11
CENS-D6,M,30-34,2005/10,21
CENS-D6,M,30-34,2005/11,13
CENS-D6,M,30-34,2005/12,18
CENS-D6,M,30-34,2006/01,14
CENS-D6,M,30-34,2006/02,19
CENS-D6,M,30-34,2006/03,13
CENS-D6,M,30-34,2006/04,12
CENS-D6,M,30-34,2006/05,10
CENS-D6,M,30-34,2006/06,18
CENS-D6,M,30-34,2006/07,22
CENS-D6,M,30-34,2006/08,17
CENS-D6,M,30-34,2006/09,11
CENS-D6,M,30-34,2006/10,14
CENS-D6,M,30-34,2006/11,15
CENS-D6,M,30-34,2006/12,16
CENS-D6,M,30-34,2007/01,17
CENS-D6,M,30-34,2007/02,17
CENS-D6,M,30-34,2007/03,16
CENS-D6,M,30-34,2007/04,13
CENS-D6,M,30-34,2007/05,24
CENS-D6,M,30-34,2007/06,12
CENS-D6,M,30-34,2007/07,17
CENS-D6,M,30-34,2007/08,14
CENS-D6,M,30-34,2007/09,16
CENS-D6,M,30-34,2007/10,12
CENS-D6,M,30-34,2007/11,16
CENS-D6,M,30-34,2007/12,15
CENS-D6,M,30-34,2008/01,19
CENS-D6,M,30-34,2008/02,18
CENS-D6,M,30-34,2008/03,13
CENS-D6,M,30-34,2008/04,14
CENS-D6,M,30-34,2008/05,16
CENS-D6,M,30-34,2008/06,13
CENS-D6,M,30-34,2008/07,17
CENS-D6,M,30-34,2008/08,16
CENS-D6,M,30-34,2008/09,19
CENS-D6,M,30-34,2008/10,12
CENS-D6,M,30-34,2008/11,16
CENS-D6,M,30-34,2008/12,17
CENS-D6,M,30-34,2009/01,22
CENS-D6,M,30-34,2009/02,20
CENS-D6,M,30-34,2009/03,17
CENS-D6,M,30-34,2009/04,13
CENS-D6,M,30-34,2009/05,15
CENS-D6,M,30-34,2009/06,12
CENS-D6,M,30-34,2009/07,12
CENS-D6,M,30-34,2009/08,10
CENS-D6,M,30-34,2009/09,14
CENS-D6,M,30-34,2009/10,17
CENS-D6,M,30-34,2009/11,21
CENS-D6,M,30-34,2009/12,20
CENS-D6,M,30-34,2010/01,22
CENS-D6,M,30-34,2010/02,22
CENS-D6,M,30-34,2010/03,24
CENS-D6,M,30-34,2010/04,22
CENS-D6,M,30-34,2010/05,21
CENS-D6,M,30-34,2010/06,21
CENS-D6,M,30-34,2010/07,11
CENS-D6,M,30-34,2010/08,20
CENS-D6,M,30-34,2010/09,Suppressed
CENS-D6,M,30-34,2010/10,25
CENS-D6,M,30-34,2010/11,19
CENS-D6,M,30-34,2010/12,23
CENS-D6,M,30-34,2011/01,24
CENS-D6,M,30-34,2011/02,16
CENS-D6,M,30-34,2011/03,21
CENS-D6,M,30-34,2011/04,15
CENS-D6,M,30-34,2011/05,15
CENS-D6,M,30-34,2011/06,24
CENS-D6,M,30-34,2011/07,13
CENS-D6,M,30-34,2011/08,21
CENS-D6,M,30-34,2011/09,25
CENS-D6,M,30-34,2011/10,21
CENS-D6,M,30-34,2011/11,15
CENS-D6,M,30-34,2011/12,27
CENS-D6,M,30-34,2012/01,21
CENS-D6,M,30-34,2012/02,15
CENS-D6,M,30-34,2012/03,20
CENS-D6,M,30-34,2012/04,14
CENS-D6,M,30-34,2012/05,24
CENS-D6,M,30-34,2012/06,25
CENS-D6,M,30-34,2012/07,17
CENS-D6,M,30-34,2012/08,26
CENS-D6,M,30-34,2012/09,27
CENS-D6,M,30-34,2012/10,Suppressed
CENS-D6,M,30-34,2012/11,Suppressed
CENS-D6,M,30-34,2012/12,16
CENS-D6,M,30-34,2013/01,21
CENS-D6,M,30-34,2013/02,30
CENS-D6,M,30-34,2013/03,29
CENS-D6,M,30-34,2013/04,31
CENS-D6,M,30-34,2013/05,15
CENS-D6,M,30-34,2013/06,19
CENS-D6,M,30-34,2013/07,22
CENS-D6,M,30-34,2013/08,23
CENS-D6,M,30-34,2013/09,25
CENS-D6,M,30-34,2013/10,13
CENS-D6,M,30-34,2013/11,16
CENS-D6,M,30-34,2013/12,15
CENS-D6,M,30-34,2014/01,24
CENS-D6,M,30-34,2014/02,25
CENS-D6,M,30-34,2014/03,22
CENS-D6,M,30-34,2014/04,21
CENS-D6,M,30-34,2014/05,25
CENS-D6,M,30-34,2014/06,13
CENS-D6,M,30-34,2014/07,22
CENS-D6,M,30-34,2014/08,18
CENS-D6,M,30-34,2014/09,14
CENS-D6,M,30-34,2014/10,39
CENS-D6,M,30-34,2014/11,31
CENS-D6,M,30-34,2014/12,25
CENS-D6,M,30-34,2015/01,27
CENS-D6,M,30-34,2015/02,24
CENS-D6,M,30-34,2015/03,32
CENS-D6,M,30-34,2015/04,23
CENS-D6,M,30-34,2015/05,26
CENS-D6,M,30-34,2015/06,21
CENS-D6,M,30-34,2015/07,25
CENS-D6,M,30-34,2015/08,22
CENS-D6,M,30-34,2015/09,20
CENS-D6,M,30-34,2015/10,17
CENS-D6,M,30-34,2015/11,20
CENS-D6,M,30-34,2015/12,24
CENS-D6,M,30-34,2016/01,27
CENS-D6,M,30-34,2016/02,26
CENS-D6,M,30-34,2016/03,33
CENS-D6,M,30-34,2016/04,29
CENS-D6,M,30-34,2016/05,20
CENS-D6,M,30-34,2016/06,28
CENS-D6,M,30-34,2016/07,36
CENS-D6,M,30-34,2016/08,33
CENS-D6,M,30-34,2016/09,22
CENS-D6,M,30-34,2016/10,23
CENS-D6,M,30-34,2016/11,23
CENS-D6,M,30-34,2016/12,41
CENS-D6,M,30-34,2017/01,49
CENS-D6,M,30-34,2017/02,30
CENS-D6,M,30-34,2017/03,42
CENS-D6,M,30-34,2017/04,35
CENS-D6,M,30-34,2017/05,28
CENS-D6,M,30-34,2017/06,34
CENS-D6,M,30-34,2017/07,33
CENS-D6,M,30-34,2017/08,37
CENS-D6,M,30-34,2017/09,32
CENS-D6,M,30-34,2017/10,28
CENS-D6,M,30-34,2017/11,42
CENS-D6,M,30-34,2017/12,38
CENS-D6,M,30-34,2018/01,31
CENS-D6,M,30-34,2018/02,38
CENS-D6,M,30-34,2018/03,31
CENS-D6,M,30-34,2018/04,36
CENS-D6,M,30-34,2018/05,33
CENS-D6,M,30-34,2018/06,37
CENS-D6,M,30-34,2018/07,42
CENS-D6,M,30-34,2018/08,40
CENS-D6,M,30-34,2018/09,25
CENS-D6,M,30-34,2018/10,32
CENS-D6,M,30-34,2018/11,33
CENS-D6,M,30-34,2018/12,25
CENS-D6,M,30-34,2019/01,34
CENS-D6,M,30-34,2019/02,33
CENS-D6,M,30-34,2019/03,36
CENS-D6,M,30-34,2019/04,36
CENS-D6,M,30-34,2019/05,30
CENS-D6,M,30-34,2019/06,36
CENS-D6,M,30-34,2019/07,23
CENS-D6,M,30-34,2019/08,31
CENS-D6,M,30-34,2019/09,39
CENS-D6,M,30-34,2019/10,40
CENS-D6,M,30-34,2019/11,34
CENS-D6,M,30-34,2019/12,40
CENS-D6,M,30-34,2020/01,38
CENS-D6,M,30-34,2020/02,37
CENS-D6,M,30-34,2020/03,39
CENS-D6,M,30-34,2020/04,56
CENS-D6,M,30-34,2020/05,83
CENS-D6,M,30-34,2020/06,71
CENS-D6,M,30-34,2020/07,66
CENS-D6,M,30-34,2020/08,62
CENS-D6,M,30-34,2020/09,56
CENS-D6,M,30-34,2020/10,57
CENS-D6,M,30-34,2020/11,44
CENS-D6,M,30-34,2020/12,44
CENS-D6,M,35-39,1999/01,12
CENS-D6,M,35-39,1999/02,Suppressed
CENS-D6,M,35-39,1999/03,Suppressed
CENS-D6,M,35-39,1999/04,Suppressed
CENS-D6,M,35-39,1999/05,Suppressed
CENS-D6,M,35-39,1999/06,Suppressed
CENS-D6,M,35-39,1999/07,Suppressed
CENS-D6,M,35-39,1999/08,10
CENS-D6,M,35-39,1999/09,Suppressed
CENS-D6,M,35-39,1999/10,Suppressed
CENS-D6,M,35-39,1999/11,Suppressed
CENS-D6,M,35-39,1999/12,Suppressed
CENS-D6,M,35-39,2000/01,Suppressed
CENS-D6,M,35-39,2000/02,10
CENS-D6,M,35-39,2000/03,Suppressed
CENS-D6,M,35-39,2000/04,Suppressed
CENS-D6,M,35-39,2000/05,Suppressed
CENS-D6,M,35-39,2000/06,12
CENS-D6,M,35-39,2000/07,Suppressed
CENS-D6,M,35-39,2000/08,Suppressed
CENS-D6,M,35-39,2000/09,Suppressed
CENS-D6,M,35-39,2000/10,12
CENS-D6,M,35-39,2000/11,Suppressed
CENS-D6,M,35-39,2000/12,Suppressed
CENS-D6,M,35-39,2001/01,13
CENS-D6,M,35-39,2001/02,Suppressed
CENS-D6,M,35-39,2001/03,Suppressed
CENS-D6,M,35-39,2001/04,13
CENS-D6,M,35-39,2001/05,11
CENS-D6,M,35-39,2001/06,Suppressed
CENS-D6,M,35-39,2001/07,10
CENS-D6,M,35-39,2001/08,10
CENS-D6,M,35-39,2001/09,10
CENS-D6,M,35-39,2001/10,14
CENS-D6,M,35-39,2001/11,10
CENS-D6,M,35-39,2001/12,14
CENS-D6,M,35-39,2002/01,13
CENS-D6,M,35-39,2002/02,Suppressed
CENS-D6,M,35-39,2002/03,Suppressed
CENS-D6,M,35-39,2002/04,Suppressed
CENS-D6,M,35-39,2002/05,Suppressed
CENS-D6,M,35-39,2002/06,Suppressed
CENS-D6,M,35-39,2002/07,11
CENS-D6,M,35-39,2002/08,15
CENS-D6,M,35-39,2002/09,11
CENS-D6,M,35-39,2002/10,10
CENS-D6,M,35-39,2002/11,11
CENS-D6,M,35-39,2002/12,13
CENS-D6,M,35-39,2003/01,10
CENS-D6,M,35-39,2003/02,17
CENS-D6,M,35-39,2003/03,12
CENS-D6,M,35-39,2003/04,Suppressed
CENS-D6,M,35-39,2003/05,18
CENS-D6,M,35-39,2003/06,15
CENS-D6,M,35-39,2003/07,19
CENS-D6,M,35-39,2003/08,17
CENS-D6,M,35-39,2003/09,Suppressed
CENS-D6,M,35-39,2003/10,Suppressed
CENS-D6,M,35-39,2003/11,13
CENS-D6,M,35-39,2003/12,14
CENS-D6,M,35-39,2004/01,16
CENS-D6,M,35-39,2004/02,19
CENS-D6,M,35-39,2004/03,20
CENS-D6,M,35-39,2004/04,12
CENS-D6,M,35-39,2004/05,14
CENS-D6,M,35-39,2004/06,16
CENS-D6,M,35-39,2004/07,20
CENS-D6,M,35-39,2004/08,10
CENS-D6,M,35-39,2004/09,11
CENS-D6,M,35-39,2004/10,12
CENS-D6,M,35-39,2004/11,Suppressed
CENS-D6,M,35-39,2004/12,Suppressed
CENS-D6,M,35-39,2005/01,10
CENS-D6,M,35-39,2005/02,19
CENS-D6,M,35-39,2005/03,10
CENS-D6,M,35-39,2005/04,15
CENS-D6,M,35-39,2005/05,20
CENS-D6,M,35-39,2005/06,15
CENS-D6,M,35-39,2005/07,Suppressed
CENS-D6,M,35-39,2005/08,13
CENS-D6,M,35-39,2005/09,13
CENS-D6,M,35-39,2005/10,19
CENS-D6,M,35-39,2005/11,13
CENS-D6,M,35-39,2005/12,17
CENS-D6,M,35-39,2006/01,19
CENS-D6,M,35-39,2006/02,11
CENS-D6,M,35-39,2006/03,11
CENS-D6,M,35-39,2006/04,Suppressed
CENS-D6,M,35-39,2006/05,15
CENS-D6,M,35-39,2006/06,18
CENS-D6,M,35-39,2006/07,15
CENS-D6,M,35-39,2006/08,19
CENS-D6,M,35-39,2006/09,10
CENS-D6,M,35-39,2006/10,13
CENS-D6,M,35-39,2006/11,20
CENS-D6,M,35-39,2006/12,13
CENS-D6,M,35-39,2007/01,17
CENS-D6,M,35-39,2007/02,16
CENS-D6,M,35-39,2007/03,20
CENS-D6,M,35-39,2007/04,22
CENS-D6,M,35-39,2007/05,18
CENS-D6,M,35-39,2007/06,18
CENS-D6,M,35-39,2007/07,28
CENS-D6,M,35-39,2007/08,18
CENS-D6,M,35-39,2007/09,Suppressed
CENS-D6,M,35-39,2007/10,11
CENS-D6,M,35-39,2007/11,17
CENS-D6,M,35-39,2007/12,19
CENS-D6,M,35-39,2008/01,18
CENS-D6,M,35-39,2008/02,17
CENS-D6,M,35-39,2008/03,10
CENS-D6,M,35-39,2008/04,18
CENS-D6,M,35-39,2008/05,16
CENS-D6,M,35-39,2008/06,12
CENS-D6,M,35-39,2008/07,14
CENS-D6,M,35-39,2008/08,14
CENS-D6,M,35-39,2008/09,17
CENS-D6,M,35-39,2008/10,13
CENS-D6,M,35-39,2008/11,18
CENS-D6,M,35-39,2008/12,15
CENS-D6,M,35-39,2009/01,23
CENS-D6,M,35-39,2009/02,11
CENS-D6,M,35-39,2009/03,28
CENS-D6,M,35-39,2009/04,20
CENS-D6,M,35-39,2009/05,17
CENS-D6,M,35-39,2009/06,16
CENS-D6,M,35-39,2009/07,14
CENS-D6,M,35-39,2009/08,20
CENS-D6,M,35-39,2009/09,13
CENS-D6,M,35-39,2009/10,13
CENS-D6,M,35-39,2009/11,28
CENS-D6,M,35-39,2009/12,19
CENS-D6,M,35-39,2010/01,23
CENS-D6,M,35-39,2010/02,16
CENS-D6,M,35-39,2010/03,22
CENS-D6,M,35-39,2010/04,23
CENS-D6,M,35-39,2010/05,19
CENS-D6,M,35-39,2010/06,16
CENS-D6,M,35-39,2010/07,16
CENS-D6,M,35-39,2010/08,19
CENS-D6,M,35-39,2010/09,14
CENS-D6,M,35-39,2010/10,21
CENS-D6,M,35-39,2010/11,20
CENS-D6,M,35-39,2010/12,20
CENS-D6,M,35-39,2011/01,25
CENS-D6,M,35-39,2011/02,22
CENS-D6,M,35-39,2011/03,20
CENS-D6,M,35-39,2011/04,16
CENS-D6,M,35-39,2011/05,22
CENS-D6,M,35-39,2011/06,13
CENS-D6,M,35-39,2011/07,19
CENS-D6,M,35-39,2011/08,28
CENS-D6,M,35-39,2011/09,23
CENS-D6,M,35-39,2011/10,18
CENS-D6,M,35-39,2011/11,21
CENS-D6,M,35-39,2011/12,22
CENS-D6,M,35-39,2012/01,22
CENS-D6,M,35-39,2012/02,26
CENS-D6,M,35-39,2012/03,22
CENS-D6,M,35-39,2012/04,15
CENS-D6,M,35-39,2012/05,17
CENS-D6,M,35-39,2012/06,18
CENS-D6,M,35-39,2012/07,30
CENS-D6,M,35-39,2012/08,11
CENS-D6,M,35-39,2012/09,23
CENS-D6,M,35-39,2012/10,25
CENS-D6,M,35-39,2012/11,19
CENS-D6,M,35-39,2012/12,23
CENS-D6,M,35-39,2013/01,22
CENS-D6,M,35-39,2013/02,21
CENS-D6,M,35-39,2013/03,19
CENS-D6,M,35-39,2013/04,15
CENS-D6,M,35-39,2013/05,19
CENS-D6,M,35-39,2013/06,16
CENS-D6,M,35-39,2013/07,18
CENS-D6,M,35-39,2013/08,24
CENS-D6,M,35-39,2013/09,22
CENS-D6,M,35-39,2013/10,21
CENS-D6,M,35-39,2013/11,17
CENS-D6,M,35-39,2013/12,18
CENS-D6,M,35-39,2014/01,17
CENS-D6,M,35-39,2014/02,20
CENS-D6,M,35-39,2014/03,24
CENS-D6,M,35-39,2014/04,21
CENS-D6,M,35-39,2014/05,18
CENS-D6,M,35-39,2014/06,17
CENS-D6,M,35-39,2014/07,24
CENS-D6,M,35-39,2014/08,27
CENS-D6,M,35-39,2014/09,18
CENS-D6,M,35-39,2014/10,24
CENS-D6,M,35-39,2014/11,20
CENS-D6,M,35-39,2014/12,17
CENS-D6,M,35-39,2015/01,28
CENS-D6,M,35-39,2015/02,24
CENS-D6,M,35-39,2015/03,24
CENS-D6,M,35-39,2015/04,17
CENS-D6,M,35-39,2015/05,19
CENS-D6,M,35-39,2015/06,21
CENS-D6,M,35-39,2015/07,33
CENS-D6,M,35-39,2015/08,23
CENS-D6,M,35-39,2015/09,23
CENS-D6,M,35-39,2015/10,39
CENS-D6,M,35-39,2015/11,26
CENS-D6,M,35-39,2015/12,26
CENS-D6,M,35-39,2016/01,23
CENS-D6,M,35-39,2016/02,16
CENS-D6,M,35-39,2016/03,34
CENS-D6,M,35-39,2016/04,23
CENS-D6,M,35-39,2016/05,30
CENS-D6,M,35-39,2016/06,40
CENS-D6,M,35-39,2016/07,28
CENS-D6,M,35-39,2016/08,31
CENS-D6,M,35-39,2016/09,31
CENS-D6,M,35-39,2016/10,34
CENS-D6,M,35-39,2016/11,27
CENS-D6,M,35-39,2016/12,33
CENS-D6,M,35-39,2017/01,34
CENS-D6,M,35-39,2017/02,35
CENS-D6,M,35-39,2017/03,41
CENS-D6,M,35-39,2017/04,42
CENS-D6,M,35-39,2017/05,30
CENS-D6,M,35-39,2017/06,30
CENS-D6,M,35-39,2017/07,36
CENS-D6,M,35-39,2017/08,33
CENS-D6,M,35-39,2017/09,36
CENS-D6,M,35-39,2017/10,30
CENS-D6,M,35-39,2017/11,37
CENS-D6,M,35-39,2017/12,42
CENS-D6,M,35-39,2018/01,30
CENS-D6,M,35-39,2018/02,30
CENS-D6,M,35-39,2018/03,26
CENS-D6,M,35-39,2018/04,34
CENS-D6,M,35-39,2018/05,30
CENS-D6,M,35-39,2018/06,35
CENS-D6,M,35-39,2018/07,38
CENS-D6,M,35-39,2018/08,37
CENS-D6,M,35-39,2018/09,32
CENS-D6,M,35-39,2018/10,32
CENS-D6,M,35-39,2018/11,35
CENS-D6,M,35-39,2018/12,39
CENS-D6,M,35-39,2019/01,34
CENS-D6,M,35-39,2019/02,25
CENS-D6,M,35-39,2019/03,38
CENS-D6,M,35-39,2019/04,39
CENS-D6,M,35-39,2019/05,33
CENS-D6,M,35-39,2019/06,37
CENS-D6,M,35-39,2019/07,42
CENS-D6,M,35-39,2019/08,39
CENS-D6,M,35-39,2019/09,25
CENS-D6,M,35-39,2019/10,45
CENS-D6,M,35-39,2019/11,42
CENS-D6,M,35-39,2019/12,42
CENS-D6,M,35-39,2020/01,32
CENS-D6,M,35-39,2020/02,49
CENS-D6,M,35-39,2020/03,58
CENS-D6,M,35-39,2020/04,61
CENS-D6,M,35-39,2020/05,92
CENS-D6,M,35-39,2020/06,73
CENS-D6,M,35-39,2020/07,55
CENS-D6,M,35-39,2020/08,57
CENS-D6,M,35-39,2020/09,56
CENS-D6,M,35-39,2020/10,69
CENS-D6,M,35-39,2020/11,59
CENS-D6,M,35-39,2020/12,74
CENS-D6,M,40-44,1999/01,Suppressed
CENS-D6,M,40-44,1999/02,10
CENS-D6,M,40-44,1999/03,Suppressed
CENS-D6,M,40-44,1999/04,10
CENS-D6,M,40-44,1999/05,Suppressed
CENS-D6,M,40-44,1999/06,Suppressed
CENS-D6,M,40-44,1999/07,Suppressed
CENS-D6,M,40-44,1999/08,Suppressed
CENS-D6,M,40-44,1999/09,Suppressed
CENS-D6,M,40-44,1999/10,Suppressed
CENS-D6,M,40-44,1999/11,Suppressed
CENS-D6,M,40-44,1999/12,11
CENS-D6,M,40-44,2000/01,11
CENS-D6,M,40-44,2000/02,12
CENS-D6,M,40-44,2000/03,Suppressed
CENS-D6,M,40-44,2000/04,13
CENS-D6,M,40-44,2000/05,10
CENS-D6,M,40-44,2000/06,Suppressed
CENS-D6,M,40-44,2000/07,Suppressed
CENS-D6,M,40-44,2000/08,Suppressed
CENS-D6,M,40-44,2000/09,15
CENS-D6,M,40-44,2000/10,11
CENS-D6,M,40-44,2000/11,Suppressed
CENS-D6,M,40-44,2000/12,15
CENS-D6,M,40-44,2001/01,16
CENS-D6,M,40-44,2001/02,11
CENS-D6,M,40-44,2001/03,10
CENS-D6,M,40-44,2001/04,12
CENS-D6,M,40-44,2001/05,15
CENS-D6,M,40-44,2001/06,14
CENS-D6,M,40-44,2001/07,11
CENS-D6,M,40-44,2001/08,16
CENS-D6,M,40-44,2001/09,12
CENS-D6,M,40-44,2001/10,19
CENS-D6,M,40-44,2001/11,Suppressed
CENS-D6,M,40-44,2001/12,12
CENS-D6,M,40-44,2002/01,18
CENS-D6,M,40-44,2002/02,Suppressed
CENS-D6,M,40-44,2002/03,11
CENS-D6,M,40-44,2002/04,15
CENS-D6,M,40-44,2002/05,12
CENS-D6,M,40-44,2002/06,11
CENS-D6,M,40-44,2002/07,11
CENS-D6,M,40-44,2002/08,13
CENS-D6,M,40-44,2002/09,14
CENS-D6,M,40-44,2002/10,18
CENS-D6,M,40-44,2002/11,Suppressed
CENS-D6,M,40-44,2002/12,16
CENS-D6,M,40-44,2003/01,11
CENS-D6,M,40-44,2003/02,11
CENS-D6,M,40-44,2003/03,16
CENS-D6,M,40-44,2003/04,13
CENS-D6,M,40-44,2003/05,17
CENS-D6,M,40-44,2003/06,15
CENS-D6,M,40-44,2003/07,17
CENS-D6,M,40-44,2003/08,17
CENS-D6,M,40-44,2003/09,10
CENS-D6,M,40-44,2003/10,15
CENS-D6,M,40-44,2003/11,14
CENS-D6,M,40-44,2003/12,16
CENS-D6,M,40-44,2004/01,17
CENS-D6,M,40-44,2004/02,17
CENS-D6,M,40-44,2004/03,16
CENS-D6,M,40-44,2004/04,19
CENS-D6,M,40-44,2004/05,26
CENS-D6,M,40-44,2004/06,19
CENS-D6,M,40-44,2004/07,15
CENS-D6,M,40-44,2004/08,15
CENS-D6,M,40-44,2004/09,10
CENS-D6,M,40-44,2004/10,12
CENS-D6,M,40-44,2004/11,22
CENS-D6,M,40-44,2004/12,15
CENS-D6,M,40-44,2005/01,15
CENS-D6,M,40-44,2005/02,Suppressed
CENS-D6,M,40-44,2005/03,15
CENS-D6,M,40-44,2005/04,21
CENS-D6,M,40-44,2005/05,17
CENS-D6,M,40-44,2005/06,21
CENS-D6,M,40-44,2005/07,25
CENS-D6,M,40-44,2005/08,21
CENS-D6,M,40-44,2005/09,14
CENS-D6,M,40-44,2005/10,21
CENS-D6,M,40-44,2005/11,17
CENS-D6,M,40-44,2005/12,15
CENS-D6,M,40-44,2006/01,24
CENS-D6,M,40-44,2006/02,28
CENS-D6,M,40-44,2006/03,20
CENS-D6,M,40-44,2006/04,21
CENS-D6,M,40-44,2006/05,32
CENS-D6,M,40-44,2006/06,23
CENS-D6,M,40-44,2006/07,16
CENS-D6,M,40-44,2006/08,15
CENS-D6,M,40-44,2006/09,20
CENS-D6,M,40-44,2006/10,16
CENS-D6,M,40-44,2006/11,20
CENS-D6,M,40-44,2006/12,16
CENS-D6,M,40-44,2007/01,17
CENS-D6,M,40-44,2007/02,14
CENS-D6,M,40-44,2007/03,13
CENS-D6,M,40-44,2007/04,17
CENS-D6,M,40-44,2007/05,19
CENS-D6,M,40-44,2007/06,21
CENS-D6,M,40-44,2007/07,19
CENS-D6,M,40-44,2007/08,14
CENS-D6,M,40-44,2007/09,13
CENS-D6,M,40-44,2007/10,16
CENS-D6,M,40-44,2007/11,22
CENS-D6,M,40-44,2007/12,27
CENS-D6,M,40-44,2008/01,10
CENS-D6,M,40-44,2008/02,22
CENS-D6,M,40-44,2008/03,14
CENS-D6,M,40-44,2008/04,17
CENS-D6,M,40-44,2008/05,19
CENS-D6,M,40-44,2008/06,12
CENS-D6,M,40-44,2008/07,14
CENS-D6,M,40-44,2008/08,20
CENS-D6,M,40-44,2008/09,18
CENS-D6,M,40-44,2008/10,24
CENS-D6,M,40-44,2008/11,23
CENS-D6,M,40-44,2008/12,16
CENS-D6,M,40-44,2009/01,20
CENS-D6,M,40-44,2009/02,15
CENS-D6,M,40-44,2009/03,22
CENS-D6,M,40-44,2009/04,17
CENS-D6,M,40-44,2009/05,22
CENS-D6,M,40-44,2009/06,18
CENS-D6,M,40-44,2009/07,17
CENS-D6,M,40-44,2009/08,21
CENS-D6,M,40-44,2009/09,20
CENS-D6,M,40-44,2009/10,11
CENS-D6,M,40-44,2009/11,12
CENS-D6,M,40-44,2009/12,17
CENS-D6,M,40-44,2010/01,25
CENS-D6,M,40-44,2010/02,31
CENS-D6,M,40-44,2010/03,20
CENS-D6,M,40-44,2010/04,18
CENS-D6,M,40-44,2010/05,16
CENS-D6,M,40-44,2010/06,15
CENS-D6,M,40-44,2010/07,12
CENS-D6,M,40-44,2010/08,21
CENS-D6,M,40-44,2010/09,17
CENS-D6,M,40-44,2010/10,15
CENS-D6,M,40-44,2010/11,16
CENS-D6,M,40-44,2010/12,25
CENS-D6,M,40-44,2011/01,20
CENS-D6,M,40-44,2011/02,23
CENS-D6,M,40-44,2011/03,25
CENS-D6,M,40-44,2011/04,14
CENS-D6,M,40-44,2011/05,32
CENS-D6,M,40-44,2011/06,19
CENS-D6,M,40-44,2011/07,25
CENS-D6,M,40-44,2011/08,22
CENS-D6,M,40-44,2011/09,21
CENS-D6,M,40-44,2011/10,25
CENS-D6,M,40-44,2011/11,17
CENS-D6,M,40-44,2011/12,26
CENS-D6,M,40-44,2012/01,25
CENS-D6,M,40-44,2012/02,15
CENS-D6,M,40-44,2012/03,28
CENS-D6,M,40-44,2012/04,19
CENS-D6,M,40-44,2012/05,13
CENS-D6,M,40-44,2012/06,18
CENS-D6,M,40-44,2012/07,28
CENS-D6,M,40-44,2012/08,22
CENS-D6,M,40-44,2012/09,14
CENS-D6,M,40-44,2012/10,22
CENS-D6,M,40-44,2012/11,13
CENS-D6,M,40-44,2012/12,11
CENS-D6,M,40-44,2013/01,18
CENS-D6,M,40-44,2013/02,21
CENS-D6,M,40-44,2013/03,18
CENS-D6,M,40-44,2013/04,28
CENS-D6,M,40-44,2013/05,20
CENS-D6,M,40-44,2013/06,24
CENS-D6,M,40-44,2013/07,26
CENS-D6,M,40-44,2013/08,25
CENS-D6,M,40-44,2013/09,16
CENS-D6,M,40-44,2013/10,13
CENS-D6,M,40-44,2013/11,18
CENS-D6,M,40-44,2013/12,19
CENS-D6,M,40-44,2014/01,25
CENS-D6,M,40-44,2014/02,18
CENS-D6,M,40-44,2014/03,23
CENS-D6,M,40-44,2014/04,16
CENS-D6,M,40-44,2014/05,20
CENS-D6,M,40-44,2014/06,23
CENS-D6,M,40-44,2014/07,21
CENS-D6,M,40-44,2014/08,27
CENS-D6,M,40-44,2014/09,15
CENS-D6,M,40-44,2014/10,20
CENS-D6,M,40-44,2014/11,25
CENS-D6,M,40-44,2014/12,27
CENS-D6,M,40-44,2015/01,12
CENS-D6,M,40-44,2015/02,26
CENS-D6,M,40-44,2015/03,25
CENS-D6,M,40-44,2015/04,26
CENS-D6,M,40-44,2015/05,33
CENS-D6,M,40-44,2015/06,26
CENS-D6,M,40-44,2015/07,27
CENS-D6,M,40-44,2015/08,30
CENS-D6,M,40-44,2015/09,22
CENS-D6,M,40-44,2015/10,21
CENS-D6,M,40-44,2015/11,27
CENS-D6,M,40-44,2015/12,20
