Notes,Census Division,Census Division Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,50-54 years,50-54,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"May, 2002",2002/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,20-24 years,20-24,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,25-29 years,25-29,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,30-34 years,30-34,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,35-39 years,35-39,24,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,40-44 years,40-44,20,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,45-49 years,45-49,18,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,50-54 years,50-54,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,75-79 years,75-79,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,80-84 years,80-84,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jun., 2002",2002/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,20-24 years,20-24,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,25-29 years,25-29,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,30-34 years,30-34,14,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,35-39 years,35-39,23,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,40-44 years,40-44,23,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,45-49 years,45-49,22,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,50-54 years,50-54,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,65-69 years,65-69,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Jul., 2002",2002/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,20-24 years,20-24,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,25-29 years,25-29,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,30-34 years,30-34,14,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,35-39 years,35-39,22,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,40-44 years,40-44,19,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,45-49 years,45-49,20,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,50-54 years,50-54,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Aug., 2002",2002/08,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,20-24 years,20-24,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,25-29 years,25-29,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,30-34 years,30-34,16,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,35-39 years,35-39,17,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,40-44 years,40-44,26,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,45-49 years,45-49,18,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,50-54 years,50-54,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Sep., 2002",2002/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,20-24 years,20-24,13,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,25-29 years,25-29,15,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,30-34 years,30-34,20,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,35-39 years,35-39,15,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,40-44 years,40-44,22,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,45-49 years,45-49,20,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,50-54 years,50-54,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Oct., 2002",2002/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,20-24 years,20-24,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,25-29 years,25-29,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,30-34 years,30-34,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,35-39 years,35-39,26,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,40-44 years,40-44,28,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,45-49 years,45-49,18,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,50-54 years,50-54,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Nov., 2002",2002/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,20-24 years,20-24,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,25-29 years,25-29,14,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,30-34 years,30-34,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,35-39 years,35-39,11,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,40-44 years,40-44,17,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,45-49 years,45-49,23,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,50-54 years,50-54,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,65-69 years,65-69,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,80-84 years,80-84,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2002,2002,"Dec., 2002",2002/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,20-24 years,20-24,11,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,25-29 years,25-29,10,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,30-34 years,30-34,14,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,35-39 years,35-39,23,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,40-44 years,40-44,33,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,45-49 years,45-49,24,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,50-54 years,50-54,16,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Jan., 2003",2003/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,< 1 year,1,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,20-24 years,20-24,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,25-29 years,25-29,11,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,30-34 years,30-34,13,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,35-39 years,35-39,17,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,40-44 years,40-44,31,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,45-49 years,45-49,24,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,50-54 years,50-54,12,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,55-59 years,55-59,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,70-74 years,70-74,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,100+ years,100+,0,Not Applicable,Not Applicable
,Division 1: New England,CENS-D1,2003,2003,"Feb., 2003",2003/02,Not Stated,NS,0,Not Applicable,Not Applicable
