"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2023","VT","Vermont","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,551","39.6","37.8","41.4","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","50","BO1","CAT1","DRNKANY6","RESP054","    (43.62538123900049, -72.51764079099962)"
"2023","VT","Vermont","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","4,427","53.7","52.0","55.4","3,466","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","50","BO1","CAT1","_MENT14D","RESP222","    (43.62538123900049, -72.51764079099962)"
"2023","VT","Vermont","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,137","30.5","29.0","32.0","3,467","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","50","BO1","CAT1","_MENT14D","RESP223","    (43.62538123900049, -72.51764079099962)"
"2023","VT","Vermont","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","959","15.8","14.4","17.1","3,468","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","50","BO1","CAT1","_MENT14D","RESP224","    (43.62538123900049, -72.51764079099962)"
"2023","WA","Washington","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","14,917","57.8","57.0","58.7","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","53","BO1","CAT1","DRNKANY6","RESP046","    (47.52227862900048, -120.47001078999972)"
"2023","WA","Washington","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","10,349","42.2","41.4","43.0","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","53","BO1","CAT1","DRNKANY6","RESP054","    (47.52227862900048, -120.47001078999972)"
"2023","WA","Washington","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","14,489","52.3","51.5","53.1","3,466","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","53","BO1","CAT1","_MENT14D","RESP222","    (47.52227862900048, -120.47001078999972)"
"2023","WA","Washington","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","7,865","31.6","30.8","32.4","3,467","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","53","BO1","CAT1","_MENT14D","RESP223","    (47.52227862900048, -120.47001078999972)"
"2023","WA","Washington","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","3,630","16.1","15.5","16.7","3,468","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","53","BO1","CAT1","_MENT14D","RESP224","    (47.52227862900048, -120.47001078999972)"
"2023","WI","Wisconsin","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","6,670","58.0","56.7","59.3","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","55","BO1","CAT1","DRNKANY6","RESP046","    (44.39319117400049, -89.81637074199966)"
"2023","WI","Wisconsin","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","5,045","42.0","40.7","43.3","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","55","BO1","CAT1","DRNKANY6","RESP054","    (44.39319117400049, -89.81637074199966)"
"2023","WI","Wisconsin","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","7,961","56.7","55.4","57.9","3,466","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","55","BO1","CAT1","_MENT14D","RESP222","    (44.39319117400049, -89.81637074199966)"
"2023","WI","Wisconsin","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","3,128","28.6","27.5","29.8","3,467","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","55","BO1","CAT1","_MENT14D","RESP223","    (44.39319117400049, -89.81637074199966)"
"2023","WI","Wisconsin","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,497","14.7","13.7","15.6","3,468","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","55","BO1","CAT1","_MENT14D","RESP224","    (44.39319117400049, -89.81637074199966)"
"2023","WV","West Virginia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","1,668","39.8","38.1","41.6","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","54","BO1","CAT1","DRNKANY6","RESP046","    (38.66551020200046, -80.71264013499967)"
"2023","WV","West Virginia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,524","60.2","58.4","61.9","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","54","BO1","CAT1","DRNKANY6","RESP054","    (38.66551020200046, -80.71264013499967)"
"2023","WV","West Virginia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","2,385","51.8","50.0","53.6","3,466","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","54","BO1","CAT1","_MENT14D","RESP222","    (38.66551020200046, -80.71264013499967)"
"2023","WV","West Virginia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","1,032","26.2","24.5","27.8","3,467","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","54","BO1","CAT1","_MENT14D","RESP223","    (38.66551020200046, -80.71264013499967)"
"2023","WV","West Virginia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","818","22.0","20.5","23.6","3,468","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","54","BO1","CAT1","_MENT14D","RESP224","    (38.66551020200046, -80.71264013499967)"
"2023","WY","Wyoming","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","2,028","50.4","48.4","52.3","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","56","BO1","CAT1","DRNKANY6","RESP046","    (43.23554134300048, -108.10983035299967)"
"2023","WY","Wyoming","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,216","49.6","47.7","51.6","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","56","BO1","CAT1","DRNKANY6","RESP054","    (43.23554134300048, -108.10983035299967)"
"2023","WY","Wyoming","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","2,872","57.7","55.7","59.6","3,466","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","56","BO1","CAT1","_MENT14D","RESP222","    (43.23554134300048, -108.10983035299967)"
"2023","WY","Wyoming","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","1,024","28.1","26.3","29.9","3,467","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","56","BO1","CAT1","_MENT14D","RESP223","    (43.23554134300048, -108.10983035299967)"
"2023","WY","Wyoming","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","503","14.2","12.8","15.7","3,468","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","56","BO1","CAT1","_MENT14D","RESP224","    (43.23554134300048, -108.10983035299967)"
"2022","AK","Alaska","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","2,894","53.4","51.6","55.3","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","02","BO1","CAT1","DRNKANY6","RESP046","    (64.84507995700051, -147.72205903599973)"
"2022","AK","Alaska","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,372","46.6","44.7","48.4","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","02","BO1","CAT1","DRNKANY6","RESP054","    (64.84507995700051, -147.72205903599973)"
"2022","AK","Alaska","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","3,526","57.7","56.0","59.5","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","02","BO1","CAT1","_MENT14D","RESP222","    (64.84507995700051, -147.72205903599973)"
"2022","AK","Alaska","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","1,485","27.1","25.5","28.7","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","02","BO1","CAT1","_MENT14D","RESP223","    (64.84507995700051, -147.72205903599973)"
"2022","AK","Alaska","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","739","15.2","13.8","16.5","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","02","BO1","CAT1","_MENT14D","RESP224","    (64.84507995700051, -147.72205903599973)"
"2022","AL","Alabama","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","1,696","43.6","41.5","45.7","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","01","BO1","CAT1","DRNKANY6","RESP046","    (32.84057112200048, -86.63186076199969)"
"2022","AL","Alabama","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,500","56.4","54.3","58.5","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","01","BO1","CAT1","DRNKANY6","RESP054","    (32.84057112200048, -86.63186076199969)"
"2022","AL","Alabama","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","2,764","57.6","55.5","59.7","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","01","BO1","CAT1","_MENT14D","RESP222","    (32.84057112200048, -86.63186076199969)"
"2022","AL","Alabama","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","954","24.3","22.4","26.1","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","01","BO1","CAT1","_MENT14D","RESP223","    (32.84057112200048, -86.63186076199969)"
"2022","AL","Alabama","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","692","18.1","16.4","19.8","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","01","BO1","CAT1","_MENT14D","RESP224","    (32.84057112200048, -86.63186076199969)"
"2022","AR","Arkansas","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","1,877","44.5","42.6","46.4","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","05","BO1","CAT1","DRNKANY6","RESP046","    (34.74865012400045, -92.27449074299966)"
"2022","AR","Arkansas","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","2,713","55.5","53.6","57.4","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","05","BO1","CAT1","DRNKANY6","RESP054","    (34.74865012400045, -92.27449074299966)"
"2022","AR","Arkansas","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","3,126","53.3","51.5","55.1","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","05","BO1","CAT1","_MENT14D","RESP222","    (34.74865012400045, -92.27449074299966)"
"2022","AR","Arkansas","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","1,214","26.4","24.7","28.0","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","05","BO1","CAT1","_MENT14D","RESP223","    (34.74865012400045, -92.27449074299966)"
"2022","AR","Arkansas","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","863","20.4","18.8","21.9","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","05","BO1","CAT1","_MENT14D","RESP224","    (34.74865012400045, -92.27449074299966)"
"2022","AZ","Arizona","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","4,558","53.0","51.3","54.7","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","04","BO1","CAT1","DRNKANY6","RESP046","    (34.865970280000454, -111.76381127699972)"
"2022","AZ","Arizona","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","4,484","47.0","45.3","48.7","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","04","BO1","CAT1","DRNKANY6","RESP054","    (34.865970280000454, -111.76381127699972)"
"2022","AZ","Arizona","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","5,967","56.1","54.4","57.7","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","04","BO1","CAT1","_MENT14D","RESP222","    (34.865970280000454, -111.76381127699972)"
"2022","AZ","Arizona","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,435","27.2","25.7","28.6","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","04","BO1","CAT1","_MENT14D","RESP223","    (34.865970280000454, -111.76381127699972)"
"2022","AZ","Arizona","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,445","16.8","15.5","18.1","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","04","BO1","CAT1","_MENT14D","RESP224","    (34.865970280000454, -111.76381127699972)"
"2022","CA","California","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","5,351","52.4","50.9","53.8","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","06","BO1","CAT1","DRNKANY6","RESP046","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","4,064","47.6","46.2","49.1","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","06","BO1","CAT1","DRNKANY6","RESP054","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","5,820","56.7","55.3","58.1","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","06","BO1","CAT1","_MENT14D","RESP222","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","3,171","29.0","27.8","30.2","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","06","BO1","CAT1","_MENT14D","RESP223","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,540","14.3","13.4","15.3","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","06","BO1","CAT1","_MENT14D","RESP224","    (37.63864012300047, -120.99999953799971)"
"2022","CO","Colorado","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","5,318","61.4","60.1","62.8","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","08","BO1","CAT1","DRNKANY6","RESP046","    (38.843840757000464, -106.13361092099967)"
"2022","CO","Colorado","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","3,144","38.6","37.2","39.9","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","08","BO1","CAT1","DRNKANY6","RESP054","    (38.843840757000464, -106.13361092099967)"
"2022","CO","Colorado","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","5,023","52.0","50.7","53.3","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","08","BO1","CAT1","_MENT14D","RESP222","    (38.843840757000464, -106.13361092099967)"
"2022","CO","Colorado","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,871","32.1","30.9","33.3","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","08","BO1","CAT1","_MENT14D","RESP223","    (38.843840757000464, -106.13361092099967)"
"2022","CO","Colorado","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,324","15.9","14.9","16.8","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","08","BO1","CAT1","_MENT14D","RESP224","    (38.843840757000464, -106.13361092099967)"
"2022","CT","Connecticut","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","5,089","58.2","56.5","59.8","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","09","BO1","CAT1","DRNKANY6","RESP046","    (41.56266102000046, -72.64984095199964)"
"2022","CT","Connecticut","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","3,185","41.8","40.2","43.5","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","09","BO1","CAT1","DRNKANY6","RESP054","    (41.56266102000046, -72.64984095199964)"
"2022","CT","Connecticut","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","5,874","58.6","57.1","60.1","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","09","BO1","CAT1","_MENT14D","RESP222","    (41.56266102000046, -72.64984095199964)"
"2022","CT","Connecticut","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,465","26.9","25.6","28.3","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","09","BO1","CAT1","_MENT14D","RESP223","    (41.56266102000046, -72.64984095199964)"
"2022","CT","Connecticut","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,276","14.5","13.3","15.6","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","09","BO1","CAT1","_MENT14D","RESP224","    (41.56266102000046, -72.64984095199964)"
"2022","DC","District of Columbia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","1,935","67.4","65.0","69.8","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","11","BO1","CAT1","DRNKANY6","RESP046","    (38.89037138500049, -77.03196112699965)"
"2022","DC","District of Columbia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","936","32.6","30.2","35.0","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","11","BO1","CAT1","DRNKANY6","RESP054","    (38.89037138500049, -77.03196112699965)"
"2022","DC","District of Columbia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","1,807","50.4","48.1","52.8","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","11","BO1","CAT1","_MENT14D","RESP222","    (38.89037138500049, -77.03196112699965)"
"2022","DC","District of Columbia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","998","36.0","33.8","38.3","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","11","BO1","CAT1","_MENT14D","RESP223","    (38.89037138500049, -77.03196112699965)"
"2022","DC","District of Columbia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","374","13.5","11.8","15.2","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","11","BO1","CAT1","_MENT14D","RESP224","    (38.89037138500049, -77.03196112699965)"
"2022","DE","Delaware","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","1,857","53.6","51.4","55.9","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","10","BO1","CAT1","DRNKANY6","RESP046","    (39.008830667000495, -75.57774116799965)"
"2022","DE","Delaware","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","1,653","46.4","44.1","48.6","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","10","BO1","CAT1","DRNKANY6","RESP054","    (39.008830667000495, -75.57774116799965)"
"2022","DE","Delaware","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","2,520","61.1","58.9","63.3","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","10","BO1","CAT1","_MENT14D","RESP222","    (39.008830667000495, -75.57774116799965)"
"2022","DE","Delaware","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","870","24.5","22.6","26.4","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","10","BO1","CAT1","_MENT14D","RESP223","    (39.008830667000495, -75.57774116799965)"
"2022","DE","Delaware","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","493","14.4","12.7","16.1","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","10","BO1","CAT1","_MENT14D","RESP224","    (39.008830667000495, -75.57774116799965)"
"2022","FL","Florida","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","5,978","54.6","52.7","56.5","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","12","BO1","CAT1","DRNKANY6","RESP046","    (28.932040377000476, -81.92896053899966)"
"2022","FL","Florida","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","5,552","45.4","43.5","47.3","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","12","BO1","CAT1","DRNKANY6","RESP054","    (28.932040377000476, -81.92896053899966)"
"2022","FL","Florida","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","8,441","61.5","59.8","63.2","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","12","BO1","CAT1","_MENT14D","RESP222","    (28.932040377000476, -81.92896053899966)"
"2022","FL","Florida","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,834","23.4","22.0","24.9","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","12","BO1","CAT1","_MENT14D","RESP223","    (28.932040377000476, -81.92896053899966)"
"2022","FL","Florida","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,858","15.0","13.8","16.2","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","12","BO1","CAT1","_MENT14D","RESP224","    (28.932040377000476, -81.92896053899966)"
"2022","GA","Georgia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","3,672","49.4","47.8","51.1","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","13","BO1","CAT1","DRNKANY6","RESP046","    (32.83968109300048, -83.62758034599966)"
"2022","GA","Georgia","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","4,279","50.6","48.9","52.2","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","13","BO1","CAT1","DRNKANY6","RESP054","    (32.83968109300048, -83.62758034599966)"
"2022","GA","Georgia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","Zero days when mental health not good","Overall","Overall","5,692","57.5","55.9","59.0","3,661","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","13","BO1","CAT1","_MENT14D","RESP222","    (32.83968109300048, -83.62758034599966)"
"2022","GA","Georgia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","1-13 days when mental health not good","Overall","Overall","2,108","26.5","25.1","27.9","3,662","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","13","BO1","CAT1","_MENT14D","RESP223","    (32.83968109300048, -83.62758034599966)"
"2022","GA","Georgia","Days of Poor Health","Healthy Days","Days when mental health status not good (variable calculated from one or more BRFSS questions)","14+ days when mental health not good","Overall","Overall","1,214","16.1","14.9","17.3","3,663","%","Crude Prevalence",,,"BRFSS","CLASS20","TOPIC71","13","BO1","CAT1","_MENT14D","RESP224","    (32.83968109300048, -83.62758034599966)"
"2022","GU","Guam","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","Yes","Overall","Overall","868","44.1","39.8","48.3","1,169","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","66","BO1","CAT1","DRNKANY6","RESP046","    (13.444304, 144.793731)"
"2022","GU","Guam","Alcohol Consumption","Alcohol Consumption","Adults who have had at least one drink of alcohol within the past 30 days","No","Overall","Overall","1,155","55.9","51.7","60.2","1,170","%","Crude Prevalence",,,"BRFSS","CLASS01","TOPIC03","66","BO1","CAT1","DRNKANY6","RESP054","    (13.444304, 144.793731)"
