Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Hispanic,Race/Ethnicity,67,84.3,74.6,94,181,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE3,CAT4,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"Multiracial, non-Hispanic",Race/Ethnicity,11,8.4,2.6,14.2,188,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE5,CAT4,HLTHPLAN,RESP054,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"Multiracial, non-Hispanic",Race/Ethnicity,71,91.6,85.8,97.4,183,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE5,CAT4,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"Other, non-Hispanic",Race/Ethnicity,108,18.6,14.3,22.9,187,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE4,CAT4,HLTHPLAN,RESP054,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"Other, non-Hispanic",Race/Ethnicity,492,81.4,77.1,85.7,182,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE4,CAT4,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"White, non-Hispanic",Race/Ethnicity,300,16.4,13.8,19,184,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE1,CAT4,HLTHPLAN,RESP054,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"White, non-Hispanic",Race/Ethnicity,1509,83.6,81,86.2,179,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,RACE1,CAT4,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Female,Sex,217,14.7,12.1,17.3,166,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,SEX2,CAT2,HLTHPLAN,RESP054,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Female,Sex,1199,85.3,82.7,87.9,164,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,SEX2,CAT2,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Male,Sex,223,18.2,14.9,21.5,165,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,SEX1,CAT2,HLTHPLAN,RESP054,"(64.845079957001, -147.722059036)"
2004,AK,Alaska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Male,Sex,1000,81.8,78.5,85.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,2,SEX1,CAT2,HLTHPLAN,RESP046,"(64.845079957001, -147.722059036)"
2004,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Male,Sex,1920,82.3,80,84.6,164,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,36,SEX1,CAT2,HLTHPLAN,RESP046,"(42.827001032, -75.543970427)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,18-24,Age Group,109,48.5,41.1,55.9,537,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE01,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,18-24,Age Group,118,51.5,44.1,58.9,531,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE01,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,25-34,Age Group,291,51.2,46.3,56.1,538,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE02,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,25-34,Age Group,236,48.8,43.9,53.7,532,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE02,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,35-44,Age Group,363,58.8,54.4,63.2,539,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE03,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,35-44,Age Group,258,41.2,36.8,45.6,533,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE03,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,45-54,Age Group,422,55.6,51.5,59.7,540,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE04,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,45-54,Age Group,311,44.4,40.3,48.5,534,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE04,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,55-64,Age Group,422,65.5,61.3,69.7,541,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE05,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,55-64,Age Group,204,34.5,30.3,38.7,535,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE05,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,65+,Age Group,666,78.2,75.1,81.3,542,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE09,CAT3,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,65+,Age Group,174,21.8,18.7,24.9,536,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,AGE09,CAT3,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,College graduate,Education Attained,419,47.1,43.2,51,560,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA4,CAT5,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,College graduate,Education Attained,427,52.9,49,56.8,556,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA4,CAT5,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,H.S. or G.E.D.,Education Attained,833,63.8,60.4,67.2,558,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA2,CAT5,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,H.S. or G.E.D.,Education Attained,388,36.2,32.8,39.6,554,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA2,CAT5,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Less than H.S.,Education Attained,453,74.7,70,79.4,557,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA1,CAT5,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Less than H.S.,Education Attained,115,25.3,20.6,30,553,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA1,CAT5,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Some post-H.S.,Education Attained,561,57.2,53.4,61,559,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA3,CAT5,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Some post-H.S.,Education Attained,371,42.8,39,46.6,555,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,EDUCA3,CAT5,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"$15,000-$24,999",Household Income,477,65.1,60.5,69.7,567,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME2,CAT6,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"$15,000-$24,999",Household Income,210,34.9,30.3,39.5,562,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME2,CAT6,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"$25,000-$34,999",Household Income,322,61,55.7,66.3,568,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME3,CAT6,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"$25,000-$34,999",Household Income,165,39,33.7,44.3,563,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME3,CAT6,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"$35,000-$49,999",Household Income,301,55,50.1,59.9,569,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME4,CAT6,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"$35,000-$49,999",Household Income,226,45,40.1,49.9,564,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME4,CAT6,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"$50,000+",Household Income,429,44.7,41,48.4,570,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME5,CAT6,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"$50,000+",Household Income,470,55.3,51.6,59,565,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME5,CAT6,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"Less than $15,000",Household Income,423,73.3,68.3,78.3,566,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME1,CAT6,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"Less than $15,000",Household Income,130,26.7,21.7,31.7,561,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,INCOME1,CAT6,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,2273,59.8,57.8,61.8,526,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,BO1,CAT1,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1301,40.2,38.2,42.2,525,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,BO1,CAT1,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"Black, non-Hispanic",Race/Ethnicity,568,62.4,58.3,66.5,549,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,RACE2,CAT4,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"Black, non-Hispanic",Race/Ethnicity,296,37.6,33.5,41.7,544,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,RACE2,CAT4,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Hispanic,Race/Ethnicity,55,NA,NA,NA,550,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE3,CAT4,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Hispanic,Race/Ethnicity,31,NA,NA,NA,545,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE3,CAT4,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"Multiracial, non-Hispanic",Race/Ethnicity,22,NA,NA,NA,552,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE5,CAT4,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"Multiracial, non-Hispanic",Race/Ethnicity,12,NA,NA,NA,547,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE5,CAT4,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"Other, non-Hispanic",Race/Ethnicity,43,NA,NA,NA,551,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE4,CAT4,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"Other, non-Hispanic",Race/Ethnicity,25,NA,NA,NA,546,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,1,RACE4,CAT4,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,"White, non-Hispanic",Race/Ethnicity,1568,58.9,56.6,61.2,548,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,RACE1,CAT4,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,"White, non-Hispanic",Race/Ethnicity,932,41.1,38.8,43.4,543,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,RACE1,CAT4,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Female,Sex,1636,68.3,66.1,70.5,530,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,SEX2,CAT2,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Female,Sex,715,31.7,29.5,33.9,528,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,SEX2,CAT2,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Male,Sex,637,50.4,47.2,53.6,529,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,SEX1,CAT2,DRNKANY3,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Male,Sex,586,49.6,46.4,52.8,527,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,1,SEX1,CAT2,DRNKANY3,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,18-24,Age Group,70,33.3,26.2,40.4,174,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE01,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,18-24,Age Group,155,66.7,59.6,73.8,168,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE01,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,25-34,Age Group,117,21.5,17.4,25.6,175,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE02,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,25-34,Age Group,410,78.5,74.4,82.6,169,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE02,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,35-44,Age Group,126,19.5,16,23,176,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE03,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,35-44,Age Group,500,80.5,77,84,170,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE03,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,45-54,Age Group,105,14.1,11.3,16.9,177,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE04,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,45-54,Age Group,630,85.9,83.1,88.7,171,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE04,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,55-64,Age Group,81,12.1,9.2,15,178,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE05,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,55-64,Age Group,548,87.9,85,90.8,172,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE05,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,65+,Age Group,47,5.1,3.5,6.7,179,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE09,CAT3,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,65+,Age Group,798,94.9,93.3,96.5,173,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,AGE09,CAT3,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,College graduate,Education Attained,57,7.2,5.1,9.3,197,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA4,CAT5,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,College graduate,Education Attained,789,92.8,90.7,94.9,193,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA4,CAT5,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,H.S. or G.E.D.,Education Attained,219,21.1,18.1,24.1,195,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA2,CAT5,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,H.S. or G.E.D.,Education Attained,1004,78.9,75.9,81.9,191,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA2,CAT5,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Less than H.S.,Education Attained,137,28.3,23.6,33,194,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA1,CAT5,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Less than H.S.,Education Attained,436,71.7,67,76.4,190,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA1,CAT5,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Some post-H.S.,Education Attained,132,14.4,11.7,17.1,196,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA3,CAT5,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Some post-H.S.,Education Attained,806,85.6,82.9,88.3,192,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,EDUCA3,CAT5,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"$15,000-$24,999",Household Income,169,29.5,25.1,33.9,204,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME2,CAT6,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"$15,000-$24,999",Household Income,521,70.5,66.1,74.9,199,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME2,CAT6,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"$25,000-$34,999",Household Income,82,21.1,16.4,25.8,205,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME3,CAT6,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"$25,000-$34,999",Household Income,407,78.9,74.2,83.6,200,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME3,CAT6,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"$35,000-$49,999",Household Income,43,10.8,7.5,14.1,206,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME4,CAT6,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"$35,000-$49,999",Household Income,487,89.2,85.9,92.5,201,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME4,CAT6,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,"$50,000+",Household Income,30,4.1,2.4,5.8,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME5,CAT6,HLTHPLAN,RESP054,"(32.840571122, -86.631860762)"
2004,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,"$50,000+",Household Income,872,95.9,94.2,97.6,202,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,1,INCOME5,CAT6,HLTHPLAN,RESP046,"(32.840571122, -86.631860762)"
