"","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"25",0.000792910127601077,0.000811482437029569,0.000847774106198574,0.00091162452806035,0.000935508429166317,0.000935206994337182,0.000883300228047704,0.000797080857158392,0.000818106435506968,0.000876448740450312,0.000847871423444506,0.000820540411131094,0.000882489861909479,0.000999119683050415,0.00112304181255362,0.00108809546308202,0.000998194855308592,NA,0.00110462379495343,0.00114790556844795,0.00108936711515734
"26",0.000862651573904884,0.000881196904353852,0.00091404836411437,0.000900148206820442,0.000986681559530575,0.00103523803723339,0.000925124372161722,0.000867270147441365,0.000861992341446023,0.00095249119162275,0.000940845605011697,0.000928689514171725,0.00097728830532823,0.00106611240541066,0.00119726690151242,0.00121104840534457,0.00114321890812216,NA,0.00126319195093951,0.00130060210392953,0.00116217978213259
"27",0.000908315139254252,0.000910399619937114,0.000912667822457268,0.000909573991996905,0.000971448323847745,0.00108374189387884,0.000915223987277503,0.000928804944029606,0.000864098326410422,0.000963572239265829,0.000972948644896801,0.00098235074293531,0.000999147224458958,0.00104582408660674,0.00119155425359484,0.00127308489159714,0.00124207807280854,NA,0.00139326746182596,0.00144503846844195,0.00115316734178375
"28",0.000941313786142187,0.000964568220868036,0.000945465465157475,0.000920889168889229,0.00100916759015195,0.00106872825472656,0.000969112194801507,0.000927757078168763,0.000907945676508099,0.000979330395508098,0.00100118817653812,0.00103302528716787,0.00104372704912332,0.00110987103355883,0.00122203951448405,0.00130769880557259,0.00131943944814166,NA,0.00150477496927345,0.00156566123422165,0.00123238635052692
"29",0.000900528983585188,0.000913719437986708,0.000904297244914107,0.000916116556896916,0.000949196782788693,0.00107641702274667,0.000944370012470597,0.00094070148927373,0.000883601038864629,0.00098715951779082,0.00100324386584662,0.00102805662813728,0.00107944756651737,0.00112800957793012,0.00126382071177521,0.00132214896508533,0.0013341871059088,NA,0.00159916000818704,0.00169232531541011,0.00130713270414385
"30",0.000984093749241793,0.000974542899667932,0.000946715292777064,0.000916608945021133,0.000981378777122855,0.00108649484526577,0.000984774499680247,0.00097971100352091,0.000934415723544652,0.00101854986759932,0.0010463801894311,0.00106374538674089,0.00110394315400941,0.0011890277432556,0.00127453469448265,0.00136098929676738,0.00137168407238876,NA,0.00172210838677414,0.00182874960838262,0.00142981450329798
"31",0.00106078002845021,0.00106355668381568,0.00100622247963355,0.000960166008297689,0.00101959491453303,0.00114408885973555,0.00103546457135795,0.00104364566946324,0.00100412417401322,0.00110745136533356,0.00110697997334624,0.00114146620117548,0.00116487439892224,0.00124252453128941,0.00137395875959372,0.00140805804377816,0.00144641515194714,NA,0.00179201967451074,0.00195740193025644,0.00153756864191411
"32",0.00109952327212812,0.00110641369619571,0.00106563955627987,0.000996855680320344,0.00105249785555894,0.0011229611455344,0.00104464489503708,0.00105625654386559,0.00102653647160344,0.00113668388750954,0.00113590726041829,0.0011475126198464,0.00119672744983041,0.00124865290103315,0.00137426245488291,0.00145455791425618,0.00143610162700147,NA,0.00182649507340187,0.00202824610712359,0.00164102475602021
"33",0.00114502584948433,0.00117263639029435,0.00113930714317732,0.00106889159817831,0.00108661961495665,0.00117341706732372,0.00106784773347471,0.00109062900117964,0.00106447983908449,0.00118791346229591,0.00119703907619602,0.00121680205133184,0.0012470401768199,0.00133232429937419,0.00142780232098026,0.00150384334119852,0.00151943602346839,NA,0.00192230167351731,0.00213876213304408,0.00175340011459938
"34",0.00118164097015343,0.00118557407352798,0.00115990374836745,0.00113373485547101,0.00112407150771121,0.00119207222145301,0.00108515463723972,0.00109016886141567,0.00106881812161286,0.00121225093008632,0.00123826511294839,0.00126802243780157,0.0013071012261102,0.00137550978664456,0.00150881890069797,0.00156797894358081,0.00157499147760583,NA,0.00196497185393499,0.00225154716451926,0.00184066056144352
"35",0.00129152301823021,0.00126924428497249,0.00122844217388944,0.00122573214096502,0.00119970825319356,0.00127108890397801,0.00113421175217632,0.00114958019879015,0.0011068366864496,0.00125048610519588,0.00128318761921447,0.00132913264004408,0.00137618078076521,0.00143932621006297,0.00155567880435501,0.00163469024274687,0.00163392045510855,NA,0.00205943557628373,0.00229195059036758,0.00191884217598117
"36",0.00141542888484557,0.00139437852443153,0.00131970797270332,0.00130636527353736,0.00126566897720798,0.00134066733755692,0.00121883578388201,0.0011998526657552,0.00116729429831057,0.00128723284440847,0.00133030801872026,0.00138055426600887,0.00144141925540906,0.00151018928693805,0.00162196367892074,0.00168270402066506,0.00170472944128373,NA,0.00210109019999391,0.00238276819791546,0.00196215054717786
"37",0.00154127302170812,0.00151866116102535,0.00144362454042298,0.00152752951223189,0.00133724668470627,0.00141815605426543,0.00130381498032953,0.00129640173179384,0.00123145704763703,0.00136993933849911,0.00138692319470561,0.00144271275535769,0.00151650930745585,0.00160250611895869,0.00171799548518193,0.00177368761689054,0.00177746795471693,NA,0.00220708371874746,0.0024805512482287,0.00209141953183657
"38",0.00174401950052484,0.0017044010541107,0.00162219911539109,0.00185174268472189,0.00148083970452361,0.00151668270618264,0.00143000442888741,0.00142829079054092,0.00136841604882214,0.00146682187372854,0.00148562060326578,0.00151366113543416,0.00158066378699619,0.00167016349713288,0.00179330312097218,0.00184296674074352,0.00184021876026028,NA,0.00226385702781236,0.00251770125830298,0.00214426972817695
"39",0.00178387417249019,0.00175565276157748,0.00166967511430556,0.00213568678294403,0.00154983257679808,0.00154677460712068,0.00145147656513891,0.00145256115433412,0.00140517946592826,0.00151178236586427,0.00150345342362566,0.00154179714037686,0.00159106476596117,0.00168331788606977,0.00181956486784371,0.00188467801340074,0.00190443220599365,NA,0.00233601487972873,0.00266691677933118,0.00223738015250861
"40",0.00193909428170725,0.00193504248746784,0.00184954941364343,0.00198284252050647,0.00171973237191544,0.00171036171076118,0.00158762059668304,0.00157791673602438,0.00152721352287773,0.00164068231508348,0.00164110644181323,0.00165082483775882,0.00170343929832195,0.00176921002058193,0.00190359658939267,0.00199143574138025,0.00200711975862513,NA,0.00245858392122409,0.00276475392814646,0.00238504848733792
"41",0.00214457925032608,0.00213538579564514,0.00206689238791875,0.00202013723351253,0.00191126873193149,0.00190480645112984,0.00177653343443081,0.00173087509635109,0.00166364635619721,0.00178345846409251,0.00179447283312206,0.00180772517567469,0.00183295476638053,0.00190351454218587,0.00200395228191185,0.00208469267075287,0.0021071521118773,NA,0.00254982605851755,0.00287113146168604,0.00247711770381262
"42",0.00227223820941649,0.00226700040392645,0.00220447348956488,0.0021588949668681,0.00211929669170732,0.00205204534760705,0.00197153436055465,0.0019282985754385,0.00182627172001884,0.00190359589215741,0.00191186952037968,0.00193633220909911,0.00196673965430563,0.00200144043192197,0.00209283728917909,0.00213922488423786,0.0021667871727318,NA,0.00259999850615382,0.00294514320549697,0.00256891140856184
