"","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"25",0.00102188288583188,0.00104529508193295,0.00109231495723697,0.00104052030438731,0.00115916484112692,0.00131945029356285,0.00109989218323037,0.000997365797257138,0.00102325832395463,0.00115284893011614,0.00111548204794972,0.00108672216749965,0.00118416336360172,0.00136811365991134,0.00157869888141768,0.00163217319070049,0.00176613691828931,NA,0.00146736357166825,0.00153783825135387,0.00147752724300967
"26",0.00102529937651565,0.00104691780563184,0.00108592011817077,0.00105882394712729,0.00114237948739998,0.00136633270459239,0.00107563682877976,0.0010096507661542,0.00100683993891401,0.001162520831017,0.00114698777941117,0.00113940975939533,0.001216287373803,0.00134784314661749,0.0015572125064268,0.00168510355616741,0.00187690918960426,NA,0.00154918796284675,0.00160453525947545,0.00145566823990397
"27",0.00108175729782087,0.00108385306510809,0.00108668667779574,0.00107031570034727,0.00113448707147008,0.00143017909749526,0.00107226408014285,0.00108904227490968,0.00101555593507815,0.00117936560642553,0.00118835285859835,0.00120740711105372,0.00124501273870365,0.00132501796114074,0.00155653986231893,0.00178375549956077,0.00206112097637433,NA,0.00171213760586649,0.00178350945785169,0.00144644960287633
"28",0.00111723871982938,0.00114446699821211,0.00112169740671482,0.00108262665018259,0.00117796160354842,0.00139232025050048,0.00113384025363587,0.00108564852314074,0.00106496176705264,0.00119196017673378,0.00121613538466898,0.00126190985431313,0.00129183980877821,0.00139569334312918,0.00158397957723798,0.00181656282982214,0.00216150896059264,NA,0.00183603232142834,0.00191649193706583,0.00153242075409558
"29",0.00106335203379721,0.00107882145260851,0.00106799625196455,0.00107960297301763,0.00110349091198398,0.00140303264897588,0.00110244404225108,0.00109924084067058,0.00103527741799531,0.00120224636879972,0.00121976135506512,0.00125715198921872,0.00133797747453731,0.00142156160598622,0.00164100554056693,0.00183924165685975,0.00219250574771539,NA,0.00195267945616878,0.00207212919815545,0.00162783632031044
"30",0.00116381914998622,0.00115226357315579,0.0011194452115476,0.00108093386777631,0.00114539707932079,0.00140600138273814,0.00115262060269703,0.00114676026339419,0.00109623021591486,0.00123858053520239,0.00126958561792372,0.00129795435590093,0.00136430318773981,0.00149321948910245,0.00164768293542134,0.00188287401248352,0.00223930148182483,NA,0.00209931636826761,0.0022329294179415,0.0017747846106239
"31",0.00124846074318948,0.00125142662083159,0.00118396536215653,0.00112933437269543,0.00119323511765511,0.00146666308398602,0.00121415431966563,0.0012233935430276,0.00117895231819054,0.00134168241757268,0.00133645125350342,0.00138500311983625,0.00143115962254569,0.00155025555176642,0.00176284325614575,0.00192741454907955,0.00231898773054421,NA,0.00216645926644877,0.00237002265815281,0.00189044478158694
"32",0.00128584462753764,0.00129345053860161,0.00124566349357625,0.00117295872249882,0.0012221420992167,0.00142006850365643,0.0012147039395826,0.00122780356134488,0.0011951636010081,0.00136406430270027,0.00135799588592945,0.00137800473678446,0.00145414338292466,0.00154027380949831,0.00174291586995584,0.00196506356288838,0.0022578733498203,NA,0.00219256514352512,0.00244217802703957,0.00200724580477635
"33",0.00133691140285895,0.00136876856938745,0.00132948883483053,0.00125783459301249,0.00126394263119853,0.00147229599532914,0.00124303818047484,0.00126907164090632,0.00124012034336461,0.00142215941417553,0.00142736541171012,0.00145718582786386,0.00151025969092517,0.00163747860801786,0.00180077855589424,0.00201762589768231,0.00236330967623166,NA,0.00230035975369011,0.00256748121631229,0.00213826558006493
"34",0.0013764131988295,0.00138050564001268,0.00135024416021591,0.00133626199807195,0.00130905379034894,0.00149537983635312,0.00126511876960341,0.00127064919343452,0.00124743287342793,0.0014543344272284,0.00147939036644662,0.00152187073497631,0.00158736689311324,0.0016951885038026,0.00190982197486074,0.00211139201217057,0.00246177595455547,NA,0.00235299360958451,0.00270719226239314,0.00224710310900737
